path,run_type,freq_hz,amp_V,wind,f_hz,A_in_active,A_out_active,A_in_late,A_out_late,A_in_hg6,A_out_hg6,A_in_hg10,A_out_hg10,OUT_IN_active,OUT_IN_late,OUT_IN_hg6,OUT_IN_hg10
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0100-freq1400-per240-depth580-mstop30-run1.csv,per240,1.4,0.1,full,1.4,8.148887485730954,4.988346783931084,8.203382045568624,5.3236667223051635,8.233435444279937,5.518540774793846,8.353367394197308,5.49650407378372,0.6121506515663506,0.6489599890304938,0.6702597976434944,0.6579986027672964
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,per240,1.5,0.2,no,1.5,14.90599393094398,1.9432713145316283,15.35725027524569,9.019984786465663,15.270993224679595,9.035329326785366,15.274793538524378,9.018110314674853,0.13036844933215153,0.5873437382865963,0.5916661211127568,0.5903916338987092
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1500-per40-depth580-mstop30-run1.csv,per40,1.5,0.3,full,1.5,22.376662206975,9.893942784760677,23.667527716813225,16.783348180178525,22.794116115140497,17.49027653002464,23.814124274688997,17.41750854628101,0.4421545399955428,0.709129757066082,0.767315409015009,0.7313940393262047
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0100-freq1400-per40-depth580-mstop30-run1.csv,per40,1.4,0.1,full,1.4,8.063419071320176,5.276731708919931,8.245535958836493,5.749282718551761,8.364709970613317,5.950332397533648,8.335748619619924,5.902325780888599,0.6544037538230049,0.6972600383108424,0.7113614719982165,0.7080738695737829
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0100-freq1300-per40-depth580-mstop330-run2.csv,per40,1.3,0.1,full,1.3,7.616051670855616,6.039041880943966,7.59273031847863,5.9389811197005224,7.560962637793738,5.9034753902724635,6.851464369785026,5.843397147589473,0.7929360437578961,0.782193080827152,0.7807835685847373,0.8528683551736572
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0100-freq1300-per240-depth580-mstop30-run1.csv,per240,1.3,0.1,full,1.3,7.56712382442052,5.740121688978245,7.569994053987017,5.642600358788627,7.672176538341936,5.677909594149171,7.604275680535926,5.712432421246562,0.7585605604144869,0.7453903290474506,0.7400650344493046,0.7512132201977147
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0100-freq1500-per240-depth580-mstop30-run1.csv,per240,1.5,0.1,no,1.5,7.53788408376088,1.2215314757498228,7.87442971928173,3.269091608305289,7.6477129932861025,3.5166207818848854,7.691604523386839,3.5415790425285283,0.16205230303042328,0.4151528078662541,0.4598264585729241,0.46044736592477165
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0200-freq1400-per240-depth580-mstop30-run1.csv,per240,1.4,0.2,full,1.4,15.792417629045934,11.103857838262439,15.6745353842855,11.525102747261133,16.052993138947183,11.622324840569378,15.974929144317306,11.695962459486863,0.7031132344068624,0.7352755577569222,0.7239973717033318,0.7321448723700548
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run4.csv,per240,1.3,0.1,no,1.3,7.741992974948508,4.923840377315025,7.277493459986417,4.82143471057198,7.224017711254196,5.045256910242543,7.183616869635533,5.021922427393441,0.6359913259089173,0.6625130942516819,0.698400407073007,0.699079936824113
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0100-freq1400-per40-depth580-mstop30-run1.csv,per40,1.4,0.1,no,1.4,7.907464599478494,3.210140627934074,7.996622789057056,4.381151085019737,8.076258330821092,4.70540458386491,8.263118172905834,4.60530576668809,0.4059633258612105,0.5478751718806976,0.5826218517438785,0.5573326763967329
