path,name,probe,freq_hz,amp_V,wind,mooring,N_periods,n_samples,A_LS_mm,A_stokes2_mm,residual_rms_mm
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0200-freq1300-per240-depth580-mstop30-run1.csv,fullpanel-nowind-amp0200-freq1300-per240-depth580-mstop30-run1.csv,12400/250,1.30000,0.20000,no,below_90_loose300,12,2304,11.59703,0.22336,0.31505
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0200-freq1300-per240-depth580-mstop30-run1.csv,fullpanel-nowind-amp0200-freq1300-per240-depth580-mstop30-run1.csv,12400/250,1.30000,0.20000,no,below_90_loose300,15,2880,11.61856,0.22850,0.31908
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0200-freq1300-per240-depth580-mstop30-run1.csv,fullpanel-nowind-amp0200-freq1300-per240-depth580-mstop30-run1.csv,12400/250,1.30000,0.20000,no,below_90_loose300,20,3840,11.67764,0.21558,0.32263
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0100-freq1400-per240-depth580-mstop30-run1.csv,fullpanel-nowind-amp0100-freq1400-per240-depth580-mstop30-run1.csv,9373/170,1.40000,0.10000,no,below_90_loose300,5,895,7.82701,0.36189,0.34976
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0100-freq1400-per240-depth580-mstop30-run1.csv,fullpanel-nowind-amp0100-freq1400-per240-depth580-mstop30-run1.csv,9373/170,1.40000,0.10000,no,below_90_loose300,8,1432,7.80142,0.34408,0.35390
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0100-freq1400-per240-depth580-mstop30-run1.csv,fullpanel-nowind-amp0100-freq1400-per240-depth580-mstop30-run1.csv,9373/170,1.40000,0.10000,no,below_90_loose300,10,1790,7.78738,0.35337,0.35679
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0100-freq1400-per240-depth580-mstop30-run1.csv,fullpanel-nowind-amp0100-freq1400-per240-depth580-mstop30-run1.csv,9373/170,1.40000,0.10000,no,below_90_loose300,12,2148,7.78573,0.35095,0.35138
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0100-freq1400-per240-depth580-mstop30-run1.csv,fullpanel-nowind-amp0100-freq1400-per240-depth580-mstop30-run1.csv,9373/170,1.40000,0.10000,no,below_90_loose300,15,2685,7.77608,0.34681,0.34406
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0100-freq1400-per240-depth580-mstop30-run1.csv,fullpanel-nowind-amp0100-freq1400-per240-depth580-mstop30-run1.csv,9373/170,1.40000,0.10000,no,below_90_loose300,20,3580,7.77052,0.34132,0.35648
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0100-freq1400-per240-depth580-mstop30-run1.csv,fullpanel-nowind-amp0100-freq1400-per240-depth580-mstop30-run1.csv,9373/340,1.40000,0.10000,no,below_90_loose300,5,895,7.87339,0.10708,0.45549
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0100-freq1400-per240-depth580-mstop30-run1.csv,fullpanel-nowind-amp0100-freq1400-per240-depth580-mstop30-run1.csv,9373/340,1.40000,0.10000,no,below_90_loose300,8,1432,7.83327,0.03462,0.46739
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0100-freq1400-per240-depth580-mstop30-run1.csv,fullpanel-nowind-amp0100-freq1400-per240-depth580-mstop30-run1.csv,9373/340,1.40000,0.10000,no,below_90_loose300,10,1790,7.83333,0.02930,0.45493
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0100-freq1400-per240-depth580-mstop30-run1.csv,fullpanel-nowind-amp0100-freq1400-per240-depth580-mstop30-run1.csv,9373/340,1.40000,0.10000,no,below_90_loose300,12,2148,7.83476,0.07006,0.45307
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0100-freq1400-per240-depth580-mstop30-run1.csv,fullpanel-nowind-amp0100-freq1400-per240-depth580-mstop30-run1.csv,9373/340,1.40000,0.10000,no,below_90_loose300,15,2685,7.83287,0.07477,0.45673
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0100-freq1400-per240-depth580-mstop30-run1.csv,fullpanel-nowind-amp0100-freq1400-per240-depth580-mstop30-run1.csv,9373/340,1.40000,0.10000,no,below_90_loose300,20,3580,7.84014,0.06170,0.47700
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0100-freq1400-per240-depth580-mstop30-run1.csv,fullpanel-nowind-amp0100-freq1400-per240-depth580-mstop30-run1.csv,12400/250,1.40000,0.10000,no,below_90_loose300,5,895,4.17104,0.11791,0.17672
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0100-freq1400-per240-depth580-mstop30-run1.csv,fullpanel-nowind-amp0100-freq1400-per240-depth580-mstop30-run1.csv,12400/250,1.40000,0.10000,no,below_90_loose300,8,1432,4.19875,0.11391,0.18292
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0100-freq1400-per240-depth580-mstop30-run1.csv,fullpanel-nowind-amp0100-freq1400-per240-depth580-mstop30-run1.csv,12400/250,1.40000,0.10000,no,below_90_loose300,10,1790,4.20616,0.09454,0.18262
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0100-freq1400-per240-depth580-mstop30-run1.csv,fullpanel-nowind-amp0100-freq1400-per240-depth580-mstop30-run1.csv,12400/250,1.40000,0.10000,no,below_90_loose300,12,2148,4.17028,0.08895,0.18880
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0100-freq1400-per240-depth580-mstop30-run1.csv,fullpanel-nowind-amp0100-freq1400-per240-depth580-mstop30-run1.csv,12400/250,1.40000,0.10000,no,below_90_loose300,15,2685,4.12561,0.07321,0.20131
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0100-freq1400-per240-depth580-mstop30-run1.csv,fullpanel-nowind-amp0100-freq1400-per240-depth580-mstop30-run1.csv,12400/250,1.40000,0.10000,no,below_90_loose300,20,3580,4.10695,0.06632,0.20523
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,9373/170,1.50000,0.20000,full,below_90_loose300,5,835,17.37868,1.42878,2.46519
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,9373/170,1.50000,0.20000,full,below_90_loose300,8,1336,17.21013,0.86148,2.50296
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,9373/170,1.50000,0.20000,full,below_90_loose300,10,1670,17.16435,0.90356,2.37507
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,9373/170,1.50000,0.20000,full,below_90_loose300,12,2004,17.17659,0.62009,2.39714
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,9373/170,1.50000,0.20000,full,below_90_loose300,15,2505,17.15801,0.63899,2.42771
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,9373/170,1.50000,0.20000,full,below_90_loose300,20,3340,17.10899,1.20498,2.46436
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,9373/340,1.50000,0.20000,full,below_90_loose300,5,835,14.13898,1.38766,2.48546
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,9373/340,1.50000,0.20000,full,below_90_loose300,8,1336,13.78555,0.98785,2.74540
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,9373/340,1.50000,0.20000,full,below_90_loose300,10,1670,13.79350,0.78107,2.67064
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,9373/340,1.50000,0.20000,full,below_90_loose300,12,2004,13.73123,0.41177,2.66853
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,9373/340,1.50000,0.20000,full,below_90_loose300,15,2505,13.73628,0.15379,2.88081
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,9373/340,1.50000,0.20000,full,below_90_loose300,20,3340,13.75479,0.38015,2.89271
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.50000,0.20000,full,below_90_loose300,5,835,10.90525,0.48654,0.73552
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.50000,0.20000,full,below_90_loose300,8,1336,10.88575,0.32052,0.75494
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.50000,0.20000,full,below_90_loose300,10,1670,10.85560,0.25606,0.78914
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.50000,0.20000,full,below_90_loose300,12,2004,10.89550,0.25104,0.82639
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.50000,0.20000,full,below_90_loose300,15,2505,10.90499,0.22489,0.99372
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.50000,0.20000,full,below_90_loose300,20,3340,10.92095,0.23484,1.11543
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0200-freq1700-per240-depth580-mstop30-run1-rettetterpå.csv,fullpanel-nowind-amp0200-freq1700-per240-depth580-mstop30-run1-rettetterpå.csv,9373/170,1.70000,0.20000,no,below_90_loose300,5,735,13.19460,0.47456,2.10027
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0200-freq1700-per240-depth580-mstop30-run1-rettetterpå.csv,fullpanel-nowind-amp0200-freq1700-per240-depth580-mstop30-run1-rettetterpå.csv,9373/170,1.70000,0.20000,no,below_90_loose300,8,1176,13.10313,0.66870,2.00818
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0200-freq1700-per240-depth580-mstop30-run1-rettetterpå.csv,fullpanel-nowind-amp0200-freq1700-per240-depth580-mstop30-run1-rettetterpå.csv,9373/170,1.70000,0.20000,no,below_90_loose300,10,1470,13.05958,0.78700,1.85322
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0200-freq1700-per240-depth580-mstop30-run1-rettetterpå.csv,fullpanel-nowind-amp0200-freq1700-per240-depth580-mstop30-run1-rettetterpå.csv,9373/170,1.70000,0.20000,no,below_90_loose300,12,1764,13.05069,0.82628,1.75681
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0200-freq1700-per240-depth580-mstop30-run1-rettetterpå.csv,fullpanel-nowind-amp0200-freq1700-per240-depth580-mstop30-run1-rettetterpå.csv,9373/170,1.70000,0.20000,no,below_90_loose300,15,2205,13.03975,0.82443,1.64001
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0200-freq1700-per240-depth580-mstop30-run1-rettetterpå.csv,fullpanel-nowind-amp0200-freq1700-per240-depth580-mstop30-run1-rettetterpå.csv,9373/170,1.70000,0.20000,no,below_90_loose300,20,2940,13.01932,0.74642,1.50825
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0200-freq1700-per240-depth580-mstop30-run1-rettetterpå.csv,fullpanel-nowind-amp0200-freq1700-per240-depth580-mstop30-run1-rettetterpå.csv,9373/340,1.70000,0.20000,no,below_90_loose300,5,735,13.48388,0.76552,2.39472
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0200-freq1700-per240-depth580-mstop30-run1-rettetterpå.csv,fullpanel-nowind-amp0200-freq1700-per240-depth580-mstop30-run1-rettetterpå.csv,9373/340,1.70000,0.20000,no,below_90_loose300,8,1176,13.32013,1.02728,2.19678
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0200-freq1700-per240-depth580-mstop30-run1-rettetterpå.csv,fullpanel-nowind-amp0200-freq1700-per240-depth580-mstop30-run1-rettetterpå.csv,9373/340,1.70000,0.20000,no,below_90_loose300,10,1470,13.23378,1.22743,2.06827
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0200-freq1700-per240-depth580-mstop30-run1-rettetterpå.csv,fullpanel-nowind-amp0200-freq1700-per240-depth580-mstop30-run1-rettetterpå.csv,9373/340,1.70000,0.20000,no,below_90_loose300,12,1764,13.21665,1.31577,1.94458
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0200-freq1700-per240-depth580-mstop30-run1-rettetterpå.csv,fullpanel-nowind-amp0200-freq1700-per240-depth580-mstop30-run1-rettetterpå.csv,9373/340,1.70000,0.20000,no,below_90_loose300,15,2205,13.26694,1.38427,1.97126
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0200-freq1700-per240-depth580-mstop30-run1-rettetterpå.csv,fullpanel-nowind-amp0200-freq1700-per240-depth580-mstop30-run1-rettetterpå.csv,9373/340,1.70000,0.20000,no,below_90_loose300,20,2940,13.31598,1.51001,1.80658
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0200-freq1700-per240-depth580-mstop30-run1-rettetterpå.csv,fullpanel-nowind-amp0200-freq1700-per240-depth580-mstop30-run1-rettetterpå.csv,12400/250,1.70000,0.20000,no,below_90_loose300,5,735,5.31432,0.11960,0.51353
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0200-freq1700-per240-depth580-mstop30-run1-rettetterpå.csv,fullpanel-nowind-amp0200-freq1700-per240-depth580-mstop30-run1-rettetterpå.csv,12400/250,1.70000,0.20000,no,below_90_loose300,8,1176,5.45479,0.10950,0.49779
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0200-freq1700-per240-depth580-mstop30-run1-rettetterpå.csv,fullpanel-nowind-amp0200-freq1700-per240-depth580-mstop30-run1-rettetterpå.csv,12400/250,1.70000,0.20000,no,below_90_loose300,10,1470,5.46490,0.10910,0.46235
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0200-freq1700-per240-depth580-mstop30-run1-rettetterpå.csv,fullpanel-nowind-amp0200-freq1700-per240-depth580-mstop30-run1-rettetterpå.csv,12400/250,1.70000,0.20000,no,below_90_loose300,12,1764,5.40015,0.09073,0.45357
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0200-freq1700-per240-depth580-mstop30-run1-rettetterpå.csv,fullpanel-nowind-amp0200-freq1700-per240-depth580-mstop30-run1-rettetterpå.csv,12400/250,1.70000,0.20000,no,below_90_loose300,15,2205,5.35971,0.10655,0.45413
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0200-freq1700-per240-depth580-mstop30-run1-rettetterpå.csv,fullpanel-nowind-amp0200-freq1700-per240-depth580-mstop30-run1-rettetterpå.csv,12400/250,1.70000,0.20000,no,below_90_loose300,20,2940,5.28965,0.14730,0.46280
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0200-freq1300-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1300-per240-depth580-mstop30-run1.csv,9373/170,1.30000,0.20000,full,below_90_loose300,5,960,14.80170,1.48762,2.98863
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0200-freq1300-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1300-per240-depth580-mstop30-run1.csv,9373/170,1.30000,0.20000,full,below_90_loose300,8,1536,15.00266,1.48075,2.84631
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0200-freq1300-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1300-per240-depth580-mstop30-run1.csv,9373/170,1.30000,0.20000,full,below_90_loose300,10,1920,15.13062,1.82726,2.77745
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0200-freq1300-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1300-per240-depth580-mstop30-run1.csv,9373/170,1.30000,0.20000,full,below_90_loose300,12,2304,15.02756,1.86463,2.74517
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0200-freq1300-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1300-per240-depth580-mstop30-run1.csv,9373/170,1.30000,0.20000,full,below_90_loose300,15,2880,15.17670,1.83610,2.97562
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0200-freq1300-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1300-per240-depth580-mstop30-run1.csv,9373/170,1.30000,0.20000,full,below_90_loose300,20,3840,15.20995,1.86992,2.99262
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0200-freq1300-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1300-per240-depth580-mstop30-run1.csv,9373/340,1.30000,0.20000,full,below_90_loose300,5,960,14.52106,2.54945,2.48368
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0200-freq1300-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1300-per240-depth580-mstop30-run1.csv,9373/340,1.30000,0.20000,full,below_90_loose300,8,1536,14.70982,2.31993,2.85529
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0200-freq1300-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1300-per240-depth580-mstop30-run1.csv,9373/340,1.30000,0.20000,full,below_90_loose300,10,1920,14.70329,2.01682,2.79319
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0200-freq1300-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1300-per240-depth580-mstop30-run1.csv,9373/340,1.30000,0.20000,full,below_90_loose300,12,2304,14.62150,2.00110,2.67772
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0200-freq1300-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1300-per240-depth580-mstop30-run1.csv,9373/340,1.30000,0.20000,full,below_90_loose300,15,2880,14.53003,1.75122,2.76778
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0200-freq1300-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1300-per240-depth580-mstop30-run1.csv,9373/340,1.30000,0.20000,full,below_90_loose300,20,3840,14.58911,1.69484,2.66060
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0200-freq1300-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1300-per240-depth580-mstop30-run1.csv,12400/250,1.30000,0.20000,full,below_90_loose300,5,960,12.29529,0.70879,0.68079
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0200-freq1300-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1300-per240-depth580-mstop30-run1.csv,12400/250,1.30000,0.20000,full,below_90_loose300,8,1536,12.29943,0.65842,0.70087
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0200-freq1300-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1300-per240-depth580-mstop30-run1.csv,12400/250,1.30000,0.20000,full,below_90_loose300,10,1920,12.35188,0.64698,0.73634
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0200-freq1300-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1300-per240-depth580-mstop30-run1.csv,12400/250,1.30000,0.20000,full,below_90_loose300,12,2304,12.32938,0.68053,0.74786
