short_path,file_date,category,Mooring,PanelCondition,WindCondition,WaveFrequencyInput [Hz],WaveAmplitudeInput [Volt],per_train,mstop_sec,run_num,Kt_FFT,Kt_LS,Kt_PSD,Kt_eff,override_fired,quality_flag,cut_in_any,cut_out_any,fft_ls_dis,ws_in_low,any_flag
20260316-ProbePos4_31_FPV_2-tett6roof-under9Mooring/fullpanel-nowind-amp0100-freq1300-per40-depth580-mstop30-run1.csv,2026-03-16,canon_loose230,below_90_loose230,full,no,1.3,0.1,40.0,30.0,1,0.6601043833591616,0.6609564807699387,0.6753150787729187,0.6601043833591616,False,ok,False,False,False,False,False
20260319-ProbePos4_31_FPV_2-tett6roof-under9Mooring/fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run1.csv,2026-03-19,canon_loose230,below_90_loose230,full,no,1.3,0.1,240.0,30.0,1,0.6438770769662869,0.6441063806093507,0.6447956526276112,0.6438770769662869,False,ok,False,False,False,False,False
20260319-ProbePos4_31_FPV_2-tett6roof-under9Mooring/fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run2.csv,2026-03-19,canon_loose230,below_90_loose230,full,no,1.3,0.1,240.0,30.0,2,0.6674282515361819,0.6666807862102593,0.661599029220168,0.6674282515361819,False,ok,False,False,False,False,False
20260321-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-RENAMED/fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run1.csv,2026-03-21,canon_loose230,below_90_loose230,full,no,1.3,0.1,240.0,30.0,1,0.6373947145422064,0.6359663557714166,0.6276240697097636,0.6373947145422064,False,ok,False,False,False,False,False
20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run1.csv,2026-03-23,canon_loose230,below_90_loose230,full,no,1.3,0.1,240.0,30.0,1,0.6199696398673548,0.6200494761193084,0.6207946177786169,0.6199696398673548,False,ok,False,False,False,False,False
20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0100-freq1300-per40-depth580-mstop30-run1.csv,2026-03-23,canon_loose230,below_90_loose230,full,no,1.3,0.1,40.0,30.0,1,0.6739765213972021,0.6747397877261222,0.6628237082105892,0.6739765213972021,False,ok,False,False,False,False,False
20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0100-freq1300-per40-depth580-mstop30-run2.csv,2026-03-23,canon_loose230,below_90_loose230,full,no,1.3,0.1,40.0,30.0,2,0.6319494642431233,0.6318623999733048,0.6318187510473041,0.6319494642431233,False,ok,False,False,False,False,False
20260324-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0100-freq1300-per240-depth580-run2.csv,2026-03-24,canon_loose230,below_90_loose230,full,no,1.3,0.1,240.0,,2,0.7154364735537998,0.7153264004303342,0.7065484708697941,0.7154364735537998,False,ok,False,False,False,False,False
20260324-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0100-freq1300-per40-depth580-run1.csv,2026-03-24,canon_loose230,below_90_loose230,full,no,1.3,0.1,40.0,,1,0.6939324877505586,0.6927693646373952,0.7035212405848801,0.6939324877505586,False,ok,False,False,False,False,False
20260325-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30.csv,2026-03-25,canon_loose230,below_90_loose230,full,no,1.3,0.1,240.0,30.0,,0.6678801843142714,0.6679238740516265,0.6730964534161062,0.6678801843142714,False,ok,False,False,False,False,False
20260325-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run1.csv,2026-03-25,canon_loose230,below_90_loose230,full,no,1.3,0.1,240.0,30.0,1,0.6704684066895193,0.671453841488279,0.667032852132028,0.6704684066895193,False,ok,False,False,False,False,False
20260325-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run1-FALSEDATE.csv,2026-03-25,canon_loose230,below_90_loose230,full,no,1.3,0.1,240.0,30.0,1,0.6073837788799835,0.6074768352429963,0.6041201478873782,0.6073837788799835,False,ok,False,False,False,False,False
20260325-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0100-freq1300-per40-depth580-mstop30-run2.csv,2026-03-25,canon_loose230,below_90_loose230,full,no,1.3,0.1,40.0,30.0,2,0.6699297036965094,0.6693310957851667,0.6673806913367188,0.6699297036965094,False,ok,False,False,False,False,False
20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run1-coldstart.csv,2026-03-26,canon_loose230,below_90_loose230,full,no,1.3,0.1,240.0,30.0,1,0.6291476495872604,0.6292645872632474,0.6396138760391675,0.6291476495872604,False,ok,False,False,False,False,False
20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run1.csv,2026-03-26,canon_loose230,below_90_loose230,full,no,1.3,0.1,240.0,30.0,1,0.6677066479681504,0.6682699331313673,0.6670160585202091,0.6677066479681504,False,ok,False,False,False,False,False
20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run2.csv,2026-03-26,canon_loose230,below_90_loose230,full,no,1.3,0.1,240.0,30.0,2,0.6236905205111236,0.6227705513394858,0.6262908283295088,0.6236905205111236,False,ok,False,False,False,False,False
20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-fullwind-amp0200-freq1300-per40-depth580-mstop30-run1.csv,2026-03-23,canon_loose230,below_90_loose230,full,full,1.3,0.2,40.0,30.0,1,0.8077051699329109,0.8079608375603418,0.8126242748356991,0.8077051699329109,False,ok,False,False,False,False,False
20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-fullwind-amp0200-freq1300-per40-depth580-mstop30-run2.csv,2026-03-23,canon_loose230,below_90_loose230,full,full,1.3,0.2,40.0,30.0,2,0.8482275445735189,0.8466216879702432,0.8525404762538232,0.8482275445735189,False,ok,False,False,False,False,False
20260324-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-fullwind-amp0200-freq1300-per40-depth580-run1.csv,2026-03-24,canon_loose230,below_90_loose230,full,full,1.3,0.2,40.0,,1,0.8455893656685789,0.845629307437958,0.8595075837844236,0.8455893656685789,False,ok,False,False,False,False,False
20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1300-per240-depth580-mstop30-run1.csv,2026-03-26,canon_loose230,below_90_loose230,full,full,1.3,0.2,240.0,30.0,1,0.8818166188830034,0.8805090740281635,0.8843978210472512,0.8818166188830034,False,ok,False,False,False,False,False
20260321-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-RENAMED/fullpanel-nowind-amp0200-freq1300-per240-depth580-mstop30-run1.csv,2026-03-21,canon_loose230,below_90_loose230,full,no,1.3,0.2,240.0,30.0,1,0.7855288821225677,0.7846401640138264,0.79490780716751,0.7855288821225677,False,ok,False,False,False,False,False
20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0200-freq1300-per40-depth580-mstop30-run1.csv,2026-03-23,canon_loose230,below_90_loose230,full,no,1.3,0.2,40.0,30.0,1,0.8038558452463023,0.8021707210432092,0.8127846260921869,0.8038558452463023,False,ok,False,False,False,False,False
20260324-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0200-freq1300-per240-depth580-run1.csv,2026-03-24,canon_loose230,below_90_loose230,full,no,1.3,0.2,240.0,,1,0.8279903113420854,0.8270608162105447,0.8299600875504021,0.8279903113420854,False,ok,False,False,False,False,False
20260325-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0200-freq1300-per240-depth580-mstop30.csv,2026-03-25,canon_loose230,below_90_loose230,full,no,1.3,0.2,240.0,30.0,,0.7981066277275904,0.7973069281974455,0.8029729148329168,0.7981066277275904,False,ok,False,False,False,False,False
20260325-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0200-freq1300-per240-depth580-mstop30-run1.csv,2026-03-25,canon_loose230,below_90_loose230,full,no,1.3,0.2,240.0,30.0,1,0.7846598868801117,0.7826091167009112,0.770886927846104,0.7846598868801117,False,ok,False,False,False,False,False
20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-fullwind-amp0300-freq1300-per40-depth580-mstop30-run1.csv,2026-03-23,canon_loose230,below_90_loose230,full,full,1.3,0.3,40.0,30.0,1,0.8193971022527544,0.8205439198436967,0.8244107921965838,0.8193971022527544,False,ok,False,False,False,False,False
20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height136/fullpanel-fullwind-amp0300-freq1300-per40-depth580-mstop30-run1.csv,2026-03-23,canon_loose230,below_90_loose230,full,full,1.3,0.3,40.0,30.0,1,0.7580142774024514,0.7583955786426724,0.7600291827045087,0.7580142774024514,False,dropout_critical,True,False,False,True,True
20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0300-freq1300-per240-depth580-mstop30-run1.csv,2026-03-26,canon_loose230,below_90_loose230,full,full,1.3,0.3,240.0,30.0,1,0.81882531324393,0.8209836651924475,0.834874477425114,0.81882531324393,False,ok,False,False,False,False,False
20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0300-freq1300-per40-depth580-mstop30-run1.csv,2026-03-23,canon_loose230,below_90_loose230,full,no,1.3,0.3,40.0,30.0,1,0.8021695205403911,0.8022648352631384,0.8059001976255561,0.8021695205403911,False,ok,False,False,False,False,False
20260324-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0300-freq1300-per240-depth580-run1.csv,2026-03-24,canon_loose230,below_90_loose230,full,no,1.3,0.3,240.0,,1,0.8054582928878061,0.804889332499352,0.8070588940858384,0.8054582928878061,False,dropout_critical,True,False,False,False,True
20260325-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0300-freq1300-per240-depth580-mstop30.csv,2026-03-25,canon_loose230,below_90_loose230,full,no,1.3,0.3,240.0,30.0,,0.7925023106294239,0.792273911578877,0.7930027591118205,0.7925023106294239,False,dropout_critical,True,False,False,False,True
20260319-ProbePos4_31_FPV_2-tett6roof-under9Mooring/fullpanel-fullwind-amp0100-freq1400-per240-depth580-mstop30-run2.csv,2026-03-19,canon_loose230,below_90_loose230,full,full,1.4,0.1,240.0,30.0,2,0.6854187596135578,0.6821148517359853,0.7020908031688714,0.6854187596135578,False,ok,False,False,False,True,True
20260319-ProbePos4_31_FPV_2-tett6roof-under9Mooring/fullpanel-fullwind-amp0100-freq1400-per240-depth580-mstop30-run1.csv,2026-03-19,canon_loose230,below_90_loose230,full,full,1.4,0.1,240.0,30.0,1,0.7061391564019288,0.7044322231072837,0.70544493132352,0.7061391564019288,False,ok,False,False,False,True,True
20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-fullwind-amp0100-freq1400-per40-depth580-mstop30-run1.csv,2026-03-23,canon_loose230,below_90_loose230,full,full,1.4,0.1,40.0,30.0,1,0.7023892642572813,0.703621187486585,0.7123606253398779,0.7023892642572813,False,ok,False,False,False,True,True
20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0100-freq1400-per240-depth580-mstop30-run1.csv,2026-03-26,canon_loose230,below_90_loose230,full,full,1.4,0.1,240.0,30.0,1,0.8124107686489684,0.8105741702140885,0.8048062323205059,0.8124107686489684,False,ok,False,False,False,True,True
20260319-ProbePos4_31_FPV_2-tett6roof-under9Mooring/fullpanel-nowind-amp0100-freq1400-per240-depth580-mstop30-run1.csv,2026-03-19,canon_loose230,below_90_loose230,full,no,1.4,0.1,240.0,30.0,1,0.5051389475922111,0.5061950674250183,0.5150658977423099,0.5051389475922111,False,ok,False,False,False,False,False
20260321-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-RENAMED/fullpanel-nowind-amp0100-freq1400-per240-depth580-mstop30-run1.csv,2026-03-21,canon_loose230,below_90_loose230,full,no,1.4,0.1,240.0,30.0,1,0.494778510688974,0.49509729944531955,0.49589049679666536,0.494778510688974,False,ok,False,False,False,False,False
20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0100-freq1400-per40-depth580-mstop30-run1.csv,2026-03-23,canon_loose230,below_90_loose230,full,no,1.4,0.1,40.0,30.0,1,0.5418888341047364,0.5429499487089133,0.5583806450268245,0.5418888341047364,False,ok,False,False,False,False,False
20260324-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0100-freq1400-per240-depth580-run1.csv,2026-03-24,canon_loose230,below_90_loose230,full,no,1.4,0.1,240.0,,1,0.5766157027246028,0.5765268629532452,0.5929121563095957,0.5766157027246028,False,ok,False,False,False,False,False
20260324-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0100-freq1400-per40-depth580-run1.csv,2026-03-24,canon_loose230,below_90_loose230,full,no,1.4,0.1,40.0,,1,0.5868057425083806,0.5881345024775633,0.609461084788404,0.5868057425083806,False,ok,False,False,False,False,False
20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-fullwind-amp0200-freq1400-per40-depth580-mstop30-run2.csv,2026-03-23,canon_loose230,below_90_loose230,full,full,1.4,0.2,40.0,30.0,2,0.7485461425959817,0.7483716580132518,0.7482548746810155,0.7485461425959817,False,ok,False,False,False,False,False
20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-fullwind-amp0200-freq1400-per40-depth580-mstop30-run1.csv,2026-03-23,canon_loose230,below_90_loose230,full,full,1.4,0.2,40.0,30.0,1,0.7357631511605077,0.7339898663818029,0.7218670428708401,0.7357631511605077,False,ok,False,False,False,False,False
20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-fullwind-amp0200-freq1400-per240-depth580-mstop30-run1.csv,2026-03-23,canon_loose230,below_90_loose230,full,full,1.4,0.2,240.0,30.0,1,0.7546656984123137,0.7555437953045532,0.7589393897899995,0.7546656984123137,False,ok,False,False,False,False,False
20260324-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-fullwind-amp0200-freq1400-per240-depth580-run1.csv,2026-03-24,canon_loose230,below_90_loose230,full,full,1.4,0.2,240.0,,1,0.7372576069214104,0.7371848733054454,0.7434429742003941,0.7372576069214104,False,ok,False,False,False,False,False
20260324-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-fullwind-amp0200-freq1400-per40-depth580-run1.csv,2026-03-24,canon_loose230,below_90_loose230,full,full,1.4,0.2,40.0,,1,0.7976744799137423,0.7945695641395235,0.7931768621360055,0.7976744799137423,False,ok,False,False,False,False,False
20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1400-per240-depth580-mstop30-run1.csv,2026-03-26,canon_loose230,below_90_loose230,full,full,1.4,0.2,240.0,30.0,1,0.8220189917078118,0.8212234925556624,0.814506948844418,0.8220189917078118,False,ok,False,False,False,False,False
20260321-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-RENAMED/fullpanel-nowind-amp0200-freq1400-per240-depth580-mstop30-run1.csv,2026-03-21,canon_loose230,below_90_loose230,full,no,1.4,0.2,240.0,30.0,1,0.6748639561318992,0.6741216714837943,0.6814150693406318,0.6748639561318992,False,ok,False,False,False,False,False
20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0200-freq1400-per40-depth580-mstop30-run1.csv,2026-03-23,canon_loose230,below_90_loose230,full,no,1.4,0.2,40.0,30.0,1,0.7149491769468015,0.7137722350165735,0.7035293454057204,0.7149491769468015,False,ok,False,False,False,False,False
20260324-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0200-freq1400-per240-depth580-run1.csv,2026-03-24,canon_loose230,below_90_loose230,full,no,1.4,0.2,240.0,,1,0.725831076792322,0.7251023119057693,0.7200431864814804,0.725831076792322,False,ok,False,False,False,False,False
20260325-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0200-freq1400-per240-depth580-mstop30-runx-P2malfunction.csv,2026-03-25,canon_loose230,below_90_loose230,full,no,1.4,0.2,240.0,30.0,,0.7116643837916083,0.7115917696712223,0.7084390221554998,0.7116643837916083,False,dropout_critical,False,True,False,False,True
20260325-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0200-freq1400-per240-depth580-mstop30-run2.csv,2026-03-25,canon_loose230,below_90_loose230,full,no,1.4,0.2,240.0,30.0,2,0.7523513165525729,0.7512653679170445,0.7507942472716104,0.7523513165525729,False,ok,False,False,False,False,False
20260325-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0200-freq1400-per240-depth580-mstop30-run1.csv,2026-03-25,canon_loose230,below_90_loose230,full,no,1.4,0.2,240.0,30.0,1,0.7120839500814546,0.7118277861776968,0.7277241046947304,0.7120839500814546,False,ok,False,False,False,False,False
20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-fullwind-amp0300-freq1400-per40-depth580-mstop30-run2.csv,2026-03-23,canon_loose230,below_90_loose230,full,full,1.4,0.3,40.0,30.0,2,0.7680591152638374,0.7676076053278059,0.7650243444579822,0.7680591152638374,False,ok,False,False,False,False,False
20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0300-freq1400-per240-depth580-mstop30-run1.csv,2026-03-26,canon_loose230,below_90_loose230,full,full,1.4,0.3,240.0,30.0,1,0.757020880098691,0.7527155045704532,0.7407040325920029,0.757020880098691,False,ok,False,False,False,False,False
20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0300-freq1400-per40-depth580-mstop30-run1.csv,2026-03-23,canon_loose230,below_90_loose230,full,no,1.4,0.3,40.0,30.0,1,0.7299651975159418,0.7283311584407698,0.7170433705565806,0.7299651975159418,False,ok,False,False,False,False,False
20260324-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0300-freq1400-per240-depth580-run1.csv,2026-03-24,canon_loose230,below_90_loose230,full,no,1.4,0.3,240.0,,1,0.7528724788016643,0.7527623309545511,0.7593249569294591,0.7528724788016643,False,ok,False,False,False,False,False
20260325-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0300-freq1400-per240-depth580-mstop30-run2.csv,2026-03-25,canon_loose230,below_90_loose230,full,no,1.4,0.3,240.0,30.0,2,0.7024933883648716,0.7012991172792217,0.7000555518019653,0.7024933883648716,False,ok,False,False,False,True,True
20260319-ProbePos4_31_FPV_2-tett6roof-under9Mooring/fullpanel-fullwind-amp0100-freq1500-per240-depth580-mstop30-run1.csv,2026-03-19,canon_loose230,below_90_loose230,full,full,1.5,0.1,240.0,30.0,1,0.8398415549956929,0.6737034697159902,0.696444893658164,0.6737034697159902,True,ok,False,False,True,True,True
20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-fullwind-amp0100-freq1500-per40-depth580-mstop30-run1.csv,2026-03-23,canon_loose230,below_90_loose230,full,full,1.5,0.1,40.0,30.0,1,0.6906403818626882,0.6795712331679374,0.6770603488842848,0.6906403818626882,False,ok,False,False,False,False,False
20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0100-freq1500-per240-depth580-mstop30-run1.csv,2026-03-26,canon_loose230,below_90_loose230,full,full,1.5,0.1,240.0,30.0,1,0.7641792587858661,0.7566807156059467,0.7716874701294697,0.7641792587858661,False,ok,False,False,False,True,True
20260319-ProbePos4_31_FPV_2-tett6roof-under9Mooring/fullpanel-nowind-amp0100-freq1500-per240-depth580-mstop30-run1.csv,2026-03-19,canon_loose230,below_90_loose230,full,no,1.5,0.1,240.0,30.0,1,0.4106451077331304,0.40988574711485176,0.41515766839931567,0.4106451077331304,False,ok,False,False,False,False,False
20260321-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-RENAMED/fullpanel-nowind-amp0100-freq1500-per240-depth580-mstop30-run2.csv,2026-03-21,canon_loose230,below_90_loose230,full,no,1.5,0.1,240.0,30.0,2,0.43177573442378336,0.4302256695891411,0.4450608126443178,0.43177573442378336,False,ok,False,False,False,False,False
20260321-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-RENAMED/fullpanel-nowind-amp0100-freq1500-per240-depth580-mstop30-run1.csv,2026-03-21,canon_loose230,below_90_loose230,full,no,1.5,0.1,240.0,30.0,1,0.4384235224953517,0.437904722519675,0.46418839748888735,0.4384235224953517,False,ok,False,False,False,False,False
20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0100-freq1500-per40-depth580-mstop30-run1.csv,2026-03-23,canon_loose230,below_90_loose230,full,no,1.5,0.1,40.0,30.0,1,0.41785867140973626,0.41937617128641597,0.43272195314856476,0.41785867140973626,False,ok,False,False,False,False,False
20260324-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0100-freq1500-per240-depth580-run1.csv,2026-03-24,canon_loose230,below_90_loose230,full,no,1.5,0.1,240.0,,1,0.49415963961378473,0.49338704976257775,0.5144370626406818,0.49415963961378473,False,ok,False,False,False,False,False
20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,2026-03-23,canon_loose230,below_90_loose230,full,full,1.5,0.2,240.0,30.0,1,0.7099288254534947,0.7091990386749434,0.7041989917542628,0.7099288254534947,False,ok,False,False,False,False,False
20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-fullwind-amp0200-freq1500-per40-depth580-mstop30-run2.csv,2026-03-23,canon_loose230,below_90_loose230,full,full,1.5,0.2,40.0,30.0,2,0.6618735578166468,0.6597065572076956,0.6551581767487936,0.6618735578166468,False,ok,False,False,False,False,False
20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-fullwind-amp0200-freq1500-per40-depth580-mstop30-run1.csv,2026-03-23,canon_loose230,below_90_loose230,full,full,1.5,0.2,40.0,30.0,1,0.7015921283332751,0.7051343401896804,0.7016956505369013,0.7015921283332751,False,ok,False,False,False,False,False
20260324-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-fullwind-amp0200-freq1500-per40-depth580-run1.csv,2026-03-24,canon_loose230,below_90_loose230,full,full,1.5,0.2,40.0,,1,0.6785893769586243,0.6762824379985407,0.6754570727323039,0.6785893769586243,False,ok,False,False,False,False,False
20260324-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-fullwind-amp0200-freq1500-per240-depth580-run1-P2malfunction.csv,2026-03-24,canon_loose230,below_90_loose230,full,full,1.5,0.2,240.0,,1,0.6776705973751329,0.6791333786345292,0.6778670802223803,0.6776705973751329,False,dropout_critical,False,True,False,False,True
20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,2026-03-26,canon_loose230,below_90_loose230,full,full,1.5,0.2,240.0,30.0,1,0.7890446985318814,0.7883163168407223,0.7809180884857859,0.7890446985318814,False,ok,False,False,False,False,False
20260321-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-RENAMED/fullpanel-nowind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,2026-03-21,canon_loose230,below_90_loose230,full,no,1.5,0.2,240.0,30.0,1,0.6004114759497257,0.6001476490040374,0.6083417413461116,0.6004114759497257,False,dropout_critical,True,False,False,False,True
20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0200-freq1500-per40-depth580-mstop30-run1.csv,2026-03-23,canon_loose230,below_90_loose230,full,no,1.5,0.2,40.0,30.0,1,0.6320519885524173,0.6314341476535011,0.6283569930196707,0.6320519885524173,False,ok,False,False,False,False,False
20260324-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0200-freq1500-per240-depth580-run1.csv,2026-03-24,canon_loose230,below_90_loose230,full,no,1.5,0.2,240.0,,1,0.6328231995074441,0.6321116337100513,0.6108514859878689,0.6328231995074441,False,ok,False,False,False,False,False
20260325-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0200-freq1500-per240-depth580-mstop30-run2.csv,2026-03-25,canon_loose230,below_90_loose230,full,no,1.5,0.2,240.0,30.0,2,0.5914378484600533,0.5912272763540165,0.5812779157475906,0.5914378484600533,False,ok,False,False,False,False,False
20260325-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,2026-03-25,canon_loose230,below_90_loose230,full,no,1.5,0.2,240.0,30.0,1,0.6122092328482981,0.6116299878706682,0.6135189404493997,0.6122092328482981,False,ok,False,False,False,False,False
20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-fullwind-amp0300-freq1500-per40-depth580-mstop30-run2.csv,2026-03-23,canon_loose230,below_90_loose230,full,full,1.5,0.3,40.0,30.0,2,0.7234689963045713,0.7277114981566136,0.7308100856168308,0.7234689963045713,False,ok,False,False,False,False,False
20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,2026-03-26,canon_loose230,below_90_loose230,full,full,1.5,0.3,240.0,30.0,1,0.7272698823674372,0.7248835220971055,0.7213300826781659,0.7272698823674372,False,ok,False,False,False,False,False
20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0300-freq1500-per40-depth580-mstop30-run1.csv,2026-03-23,canon_loose230,below_90_loose230,full,no,1.5,0.3,40.0,30.0,1,0.6042139468800934,0.6031084143156931,0.605556815496521,0.6042139468800934,False,ok,False,False,False,False,False
20260323-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height136/fullpanel-nowind-amp0300-freq1500-per40-depth580-mstop30-run1.csv,2026-03-23,canon_loose230,below_90_loose230,full,no,1.5,0.3,40.0,30.0,1,0.6143433688084081,0.6136766332171979,0.6095891036722404,0.6143433688084081,False,ok,True,False,False,False,True
20260324-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0300-freq1500-per240-depth580-run1.csv,2026-03-24,canon_loose230,below_90_loose230,full,no,1.5,0.3,240.0,,1,0.5939038842181071,0.5937403472955689,0.5901311920054775,0.5939038842181071,False,ok,False,False,False,False,False
20260325-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100/fullpanel-nowind-amp0300-freq1500-per240-depth580-mstop30-run2.csv,2026-03-25,canon_loose230,below_90_loose230,full,no,1.5,0.3,240.0,30.0,2,0.6142407193763277,0.6139477683197282,0.6105392488525482,0.6142407193763277,False,ok,False,False,False,False,False
