path,freq_hz,amp_v,amp_tag,wind,run_category,file_date,mooring,A_IN_wall,phi_IN_wall,sigma_pre_IN_wall,A_FFT_meta_IN_wall,A_IN_far,phi_IN_far,sigma_pre_IN_far,A_FFT_meta_IN_far,A_OUT,phi_OUT,sigma_pre_OUT,A_FFT_meta_OUT,A_IN_mean,sigma_pre_IN_mean,dphi_OUT_minus_IN_wall,T_wall,T_far,T_mean
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run1.csv,1.3,0.1,A1,no,standard,2026-03-27,below_90_loose300,7.536064841816267,-3.040327965206756,0.22745670167055315,7.53665740005034,7.39722868953471,-3.010429682452304,0.12470207736717336,7.39845830584947,4.942407789574419,-3.081591801904674,0.1451627320650736,4.944888073453701,7.466646765675488,0.17607938951886326,-0.04126383669791833,0.655834031861017,0.6681431650973196,0.6619313789283419
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0200-freq1500-per40-depth580-mstop30-run1.csv,1.5,0.2,A2,no,standard,2026-03-27,below_90_loose300,15.133081109779322,-3.0978426211508223,0.020236254792098066,15.136581101750373,15.041746868441539,-3.0832081876236535,0.041003435331023026,15.043447462336108,8.755171245332843,-3.069168278054793,0.022522697842691893,8.753867421003774,15.08741398911043,0.030619845061560548,0.028674343096029453,0.5785451873164853,0.5820581427082583,0.5802963484432799
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0100-freq1500-per240-depth580-mstop30-run1.csv,1.5,0.1,A1,full,standard,2026-03-27,below_90_loose300,9.18464982400637,-3.116064090692532,4.218670106931454,9.181406765971781,6.929621340545359,-2.578883918393005,4.464361158092918,6.932057632355015,5.677535028403199,-3.0724247944510585,0.27457085794064545,5.679865876925982,8.057135582275864,4.341515632512186,0.043639296241473335,0.6181547622603474,0.8193138916817608,0.7046592390591856
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1400-per40-depth580-mstop30-run1.csv,1.4,0.3,A3,full,standard,2026-03-27,below_90_loose300,23.485840469687776,2.867663709956708,3.9020305174544094,23.466018275870788,23.443367386939933,2.9492213307202513,3.674406832317482,23.457257606542452,18.142028228571938,3.026355426144612,0.2894574594439944,18.144805774957597,23.464603928313856,3.788218674885946,0.15869171618790423,0.7724666380148123,0.7738661400101882,0.7731657557057946
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop330-run3.csv,1.3,0.1,A1,no,standard,2026-03-27,below_90_loose300,7.5726565226307505,-3.0443982212312517,0.031889118643364044,7.573443907695365,7.443015545952266,-3.0263267226969663,0.03927526810179522,7.444916508375431,4.963599814041177,3.136521046699002,0.026433532533314513,4.963811463956833,7.5078360342915085,0.03558219337257963,-0.10226603924933286,0.6554634822281383,0.6668802158744019,0.661122564660481
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0200-freq1400-per240-depth580-mstop30-run1.csv,1.4,0.2,A2,no,standard,2026-03-27,below_90_loose300,15.211440070325425,3.0722234103939123,0.028229462210884113,15.210011357377759,15.434134111763532,3.056168527911092,0.02932681887446983,15.427899900721464,10.533997012501493,-3.0292026518429287,0.02642174126008811,10.547433572656253,15.322787091044479,0.028778140542676973,0.18175924494274476,0.6925049149719416,0.6825129894700558,0.6874726477572849
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0200-freq1500-per40-depth580-mstop30-run1.csv,1.5,0.2,A2,full,standard,2026-03-27,below_90_loose300,16.517644273273106,3.0124769966587457,4.616286872361754,16.50479025374468,15.686807333963923,-2.9206286374159656,3.1692172159127456,15.689078106859013,11.347209059268037,2.9238181298147983,0.35223622191686,11.311410883042921,16.102225803618516,3.89275204413725,-0.08865886684394741,0.6869750232863863,0.7233600067682283,0.7046981701572012
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0100-freq1600-per40-depth580-mstop30-run1.csv,1.6,0.1,A1,full,standard,2026-03-27,below_90_loose300,8.946335811088844,-2.598829300352401,4.068599985795455,8.755697475616579,7.660759542986964,2.6720601255715226,5.258911268634903,7.658695641263919,4.877152929248235,-2.9774283295966515,0.33803948624237906,4.899198439546434,8.303547677037905,4.6637556272151794,-0.3785990292442505,0.5451564788349528,0.6366409103276216,0.5873577317723122
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run2.csv,1.3,0.1,A1,no,standard,2026-03-27,below_90_loose300,7.54165307842483,-3.066008659937986,0.01975162192728108,7.541712038524612,7.4492243659406085,-3.013686557285728,0.034124242225023575,7.450289290059628,4.963454226663583,-3.1200214352341504,0.024245770968968974,4.968307279011195,7.495438722182719,0.026937932076152325,-0.05401277529616433,0.6581387628215143,0.6663048369649758,0.6621966252588072
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0200-freq1300-per40-depth580-mstop30-run1.csv,1.3,0.2,A2,full,standard,2026-03-27,below_90_loose300,15.152833926918222,2.9818485026190062,4.309572221854567,15.148705174225285,14.312166202266544,2.9723746457252123,4.729129330393387,14.311803999797121,12.383754935527776,3.085388379509899,0.28524233718231196,12.364791589270839,14.732500064592383,4.519350776123977,0.10353987689089283,0.8172566923952541,0.8652606992201239,0.8405738931772004
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,1.5,0.3,A3,no,standard,2026-03-27,below_90_loose300,21.71011090213341,3.033566589016154,0.036868464398617545,21.700559871391377,20.92222892368712,2.981981149562652,0.07580574452788472,20.921008376420914,13.072033647283657,-3.0011161753559445,0.0388830615932076,13.075621790580113,21.316169912910265,0.05633710446325113,0.24850254280748807,0.6021173132744841,0.6247916364438658,0.6132449544496501
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0100-freq1300-per40-depth580-mstop30-run2-rettetterpå.csv,1.3,0.1,A1,no,standard,2026-03-27,below_90_loose300,7.3462012680580315,-3.031028186711174,0.5291381478671325,7.350031484706396,7.226856212105605,-3.0285192964677177,0.612170816003324,7.230816243381796,5.175456532166221,-3.0569865209103764,0.28574249629308823,5.1779058370294155,7.286528740081819,0.5706544819352283,-0.025958334199202238,0.7045078596838327,0.7161421758325407,0.7102773785406228
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0100-freq1300-per240-depth580-mstop330-run1.csv,1.3,0.1,A1,full,standard,2026-03-27,below_90_loose300,7.2696905848444375,-2.92642807234018,4.868589507068758,7.273551803893643,7.525506849912,-3.1088228853890167,4.097284828463122,7.530430918879141,5.743732804595225,-3.0627082174504157,0.320988434769692,5.779521255758436,7.397598717378219,4.4829371677659395,-0.13628014511023556,0.790093159751466,0.7632353433659275,0.776432059108886
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0100-freq1600-per240-depth580-mstop30-run1.csv,1.6,0.1,A1,no,standard,2026-03-27,below_90_loose300,6.954993142112043,-2.955120647554764,0.03042294650806351,6.973688550270818,7.22935324101556,-2.927256251494121,0.032407903127721724,7.24579115233313,2.627409327972178,-3.017181528043154,0.02587072376296704,2.6311219834434874,7.092173191563802,0.03141542481789262,-0.06206088048838998,0.37777310117868856,0.36343629096246605,0.3704660415086172
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0200-freq1300-per40-depth580-mstop30-run1.csv,1.3,0.2,A2,no,standard,2026-03-27,below_90_loose300,14.8398186574346,3.0739874490761183,0.03414516772342323,14.83256326896895,14.661711315942282,3.036631741084273,0.039951853533987496,14.636427287516753,11.846885237260722,-3.0113530196262848,0.02086854612038405,11.860527996976675,14.750764986688441,0.03704851062870536,0.1978448384771827,0.7983173858614203,0.8080151751712036,0.8031370066536703
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1300-per240-depth580-mstop30-run1.csv,1.3,0.3,A3,full,standard,2026-03-27,below_90_loose300,22.19448233210014,2.958546349552273,4.382212864913506,22.23011856102898,21.20532406040486,2.8836343151669834,3.302231748241199,21.20138487210005,18.639222991724214,3.0061414589424,0.3480645449608947,18.626595736938942,21.6999031962525,3.8422223065773524,0.04759510939012701,0.8398133695042793,0.8789878871282077,0.8589542000787886
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,1.5,0.3,A3,full,standard,2026-03-27,below_90_loose300,22.860482138021002,2.9788395243775136,3.4772315749603457,22.924788316366076,22.215995995026912,2.9114614237082486,3.518131476088417,22.338109795806957,16.631832059537135,2.809998743406982,0.35697169384864097,16.688789181442086,22.538239066523957,3.4976815255243814,-0.16884078097053168,0.7275363642429691,0.7486421974175814,0.7379383992887179
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0100-freq1600-per240-depth580-mstop30-run1.csv,1.6,0.1,A1,full,standard,2026-03-27,below_90_loose300,9.143563339524365,-2.9904918705624346,3.5344469336315916,9.150509199926613,8.168091303197171,3.0463808875359755,2.9019020081621503,8.162783075924304,5.160437102154292,-3.1052503996454495,0.27349051056306656,5.1602208649250585,8.655827321360768,3.218174470896871,-0.11475852908301487,0.5643792152505317,0.6317800463535934,0.5961806896747368
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0300-freq1300-per240-depth580-mstop30-run1.csv,1.3,0.3,A3,no,standard,2026-03-27,below_90_loose300,21.540233233674225,3.0646898624180663,0.02981857021230353,21.526662403302133,21.628555688958485,-3.1156044126947156,0.03163580300929316,21.62265189403364,17.942044439188383,-3.114154709311182,0.03934519896757936,17.934079557793975,21.584394461316357,0.030727186610798346,0.10434073545033762,0.8329549752107266,0.8295535169899445,0.831250766443515
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1300-per40-depth580-mstop30-run1.csv,1.3,0.3,A3,full,standard,2026-03-27,below_90_loose300,22.103039731807172,2.940032190432323,3.680029530100553,22.10511271073682,22.391819109842586,3.1203947194457924,4.648939888900447,22.413484363502235,18.48404627759968,3.017179568214276,0.29458563115161923,18.474288360699198,22.24742942082488,4.1644847095005,0.07714737778195335,0.8362671606204638,0.8254821185776193,0.8308396411990657
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0300-freq1400-per240-depth580-mstop30-run1.csv,1.4,0.3,A3,no,standard,2026-03-27,below_90_loose300,22.352987869883595,-3.0640459814916827,0.03704603037724285,22.361020892276137,22.638577699591373,-3.0467761868300784,0.04439986809219645,22.643070727879753,15.168092292522093,3.1058621765393815,0.03910525775137022,15.160799824386066,22.495782784737486,0.04072294923471965,-0.11327714914852294,0.6785711324506294,0.6700108325619714,0.6742638136963633
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1300-per40-depth580-mstop30-run2.csv,1.3,0.3,A3,full,standard,2026-03-27,below_90_loose300,22.42231156829321,2.9452254924029906,4.046015513135394,22.43073944726394,22.11523416354646,-3.004115661519889,3.0893360827853797,22.036621756264182,18.337883840605247,2.951055219249794,0.38434741738388917,18.322561500944612,22.268772865919836,3.567675797960387,0.005829726846803496,0.8178409163904562,0.8291969103737734,0.8234797647368155
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0200-freq1600-per240-depth580-mstop30-run1.csv,1.6,0.2,A2,full,standard,2026-03-27,below_90_loose300,17.228608821294845,2.9794052170286163,3.63909596396962,17.273322867546153,13.602650275652598,2.8253456138474604,3.915030741876153,13.6558739072146,10.1202718956428,2.7972858973644237,0.3258279499360066,10.135170680015966,15.41562954847372,3.7770633529228865,-0.1821193196641926,0.5874108583354668,0.7439926551487608,0.6564942329354816
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0300-freq1300-per40-depth580-mstop30-run1.csv,1.3,0.3,A3,no,standard,2026-03-27,below_90_loose300,21.46656558124822,3.0636900607744204,0.02802851875890776,21.454615272519803,21.53468576877174,-3.139315787679548,0.03838357459119131,21.52849485051357,17.803052750079157,3.122769025957338,0.02353231073269586,17.795938526943836,21.500625675009978,0.03320604667504953,0.05907896518291755,0.8293386607511513,0.826715232404089,0.8280248686330797
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0100-freq1300-per40-depth580-mstop30-run2.csv,1.3,0.1,A1,full,standard,2026-03-27,below_90_loose300,7.122947553556493,2.7277191149387963,2.8439588953581723,7.117200028908604,7.883347778729872,2.898987791007608,4.4117614127031874,7.87670990969268,5.714164015089718,-3.0043609427510947,0.3078883564758557,5.717432991914541,7.503147666143183,3.62786015403068,0.5511052494896953,0.8022190212865784,0.7248397730856366,0.7615689133873798
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1400-per240-depth580-mstop30-run1.csv,1.4,0.3,A3,full,standard,2026-03-27,below_90_loose300,22.354181840139628,2.9039137941095383,2.840882885168838,22.344035404639122,22.69995718209345,2.877813895810095,4.375065112903473,22.71166603754131,17.229828660650668,3.052545780838792,0.3169639365474441,17.2372289767891,22.527069511116537,3.6079739990361555,0.14863198672925382,0.770765344214586,0.7590247207268823,0.7648499798053264
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0100-freq1300-per40-depth580-mstop30-run3.csv,1.3,0.1,A1,full,standard,2026-03-27,below_90_loose300,7.46863090448255,2.9287513068502906,5.701405433600653,7.469041408435762,7.465859639219661,2.5950482018830208,5.1254094455827355,7.46485141593916,5.636117015790078,-3.077064837398596,0.3053901599589166,5.633691111578085,7.467245271851105,5.413407439591694,0.27736916293070024,0.754638579395773,0.7549186949862308,0.7547786112016786
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0100-freq1300-per40-depth580-mstop30-run1.csv,1.3,0.1,A1,no,standard,2026-03-27,below_90_loose300,7.568400347076929,-3.0585671998833655,0.03442398021561708,7.575061332858152,7.274443904921719,-3.0667869140862742,0.03950342636100228,7.280409618100016,5.054234670688031,-3.084711306078693,0.021551796416867268,5.057287483864424,7.4214221259993245,0.03696370328830968,-0.026144106195327588,0.6678075205997895,0.6947932703513534,0.6810331746231801
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0100-freq1300-per40-depth580-mstop30-run3.csv,1.3,0.1,A1,no,standard,2026-03-27,below_90_loose300,7.512897373664526,-3.046979899785233,0.019503681484662895,7.513638210499312,7.421567714599662,-2.988061263668059,0.03431850086407596,7.422735212556577,4.924609764334472,-3.1217216907676257,0.026694803802736304,4.927187696517632,7.467232544132093,0.026911091174369427,-0.07474179098239286,0.6554874264084912,0.6635538411442115,0.659495969253607
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0200-freq1600-per240-depth580-mstop30-run1.csv,1.6,0.2,A2,no,standard,2026-03-27,below_90_loose300,14.772002231803915,2.9465369143517135,0.02729259612593232,14.756012522482932,14.803628856448938,2.9861644900321616,0.03072084280200648,14.778142204699336,7.1743157610008,-3.0519789964847,0.10774462216188176,7.175399480086844,14.787815544126428,0.029006719463969398,0.28466939634317256,0.48566982650155566,0.4846322364989201,0.4851504767281444
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0100-freq1300-per40-depth580-mstop30-run1.csv,1.3,0.1,A1,full,standard,2026-03-27,below_90_loose300,7.908950342276368,2.664084441373513,3.9944988790688214,7.894322558799176,7.416524903951396,-2.5757106748962526,4.158869064396361,7.405040772257364,5.480761131185276,2.970359842370402,0.308043252617007,5.468378294214026,7.662737623113882,4.076683971732591,0.3062754009968889,0.6929821144391954,0.7389931540936674,0.7152484400161514
