path,name,freq_hz,amp_V,wind,mooring,N_in,N_out,A_in_nearest,A_in_parabolic,A_out_nearest,A_out_parabolic,f_in_peak,f_out_peak,outin_nearest,outin_parabolic,delta_outin
/Users/ole/Kodevik/wave_project/wavedata/20260313-ProbePos4_31_FPV_2-tett6roof/fullpanel-nowind-amp0200-freq1200-per240-depth580-mstop30-run1.csv,fullpanel-nowind-amp0200-freq1200-per240-depth580-mstop30-run1.csv,1.2000,0.2000,no,above_50,42290,42294,15.1612,15.1613,13.2542,13.2542,1.2001,1.1999,0.8742,0.8742,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260313-ProbePos4_31_FPV_2-tett6roof/fullpanel-nowind-amp0100-freq0800-per11-depth580-mstop30-run1.csv,fullpanel-nowind-amp0100-freq0800-per11-depth580-mstop30-run1.csv,0.8000,0.1000,no,above_50,1523,1478,13.8631,13.9924,9.7807,9.9185,0.8028,0.8224,0.7055,0.7088,0.0033
/Users/ole/Kodevik/wave_project/wavedata/20260313-ProbePos4_31_FPV_2-tett6roof/fullpanel-nowind-amp0100-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-nowind-amp0100-freq1500-per240-depth580-mstop30-run1.csv,1.5000,0.1000,no,above_50,3169,2829,8.1402,8.1403,3.0444,3.0446,1.4991,1.5017,0.3740,0.3740,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260313-ProbePos4_31_FPV_2-tett6roof/fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run1.csv,fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run1.csv,1.3000,0.1000,no,above_50,4422,3266,7.5011,7.5011,4.6751,4.6753,1.3002,1.3008,0.6233,0.6233,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260313-ProbePos4_31_FPV_2-tett6roof/fullpanel-nowind-amp0300-freq0900-per240-depth580-mstop30-run1.csv,fullpanel-nowind-amp0300-freq0900-per240-depth580-mstop30-run1.csv,0.9000,0.3000,no,above_50,56391,56393,20.3585,20.3586,18.8451,18.8451,0.9000,0.8999,0.9257,0.9257,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260313-ProbePos4_31_FPV_2-tett6roof/fullpanel-nowind-amp0200-freq1400-per240-depth580-mstop30-run1.csv,fullpanel-nowind-amp0200-freq1400-per240-depth580-mstop30-run1.csv,1.4000,0.2000,no,above_50,3753,3037,14.8510,14.8510,10.5572,10.5572,1.3989,1.3994,0.7109,0.7109,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260313-ProbePos4_31_FPV_2-tett6roof/fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run2.csv,fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run2.csv,1.3000,0.1000,no,above_50,4421,3265,7.6517,7.6518,5.1015,5.1017,1.3005,1.3013,0.6667,0.6667,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260313-ProbePos4_31_FPV_2-tett6roof/fullpanel-nowind-amp0300-freq1000-per240-depth580-mstop30-run1.csv,fullpanel-nowind-amp0300-freq1000-per240-depth580-mstop30-run1.csv,1.0000,0.3000,no,above_50,50753,50754,21.1288,21.1288,19.8876,19.8876,0.9999,0.9999,0.9413,0.9413,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260313-ProbePos4_31_FPV_2-tett6roof/fullpanel-nowind-amp0200-freq0800-per240-depth580-mstop30-run1.csv,fullpanel-nowind-amp0200-freq0800-per240-depth580-mstop30-run1.csv,0.8000,0.2000,no,above_50,55621,54681,11.5493,11.5493,11.6043,11.6043,0.8001,0.8001,1.0048,1.0048,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260313-ProbePos4_31_FPV_2-tett6roof/fullpanel-nowind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-nowind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,1.5000,0.3000,no,above_50,3015,2833,21.3728,21.3731,12.3056,12.3056,1.4923,1.5001,0.5758,0.5758,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260313-ProbePos4_31_FPV_2-tett6roof/fullpanel-nowind-amp0200-freq1100-per240-depth580-mstop30-run1.csv,fullpanel-nowind-amp0200-freq1100-per240-depth580-mstop30-run1.csv,1.1000,0.2000,no,above_50,46136,46137,14.4713,14.4713,13.5884,13.5885,1.1000,1.1000,0.9390,0.9390,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260313-ProbePos4_31_FPV_2-tett6roof/fullpanel-nowind-amp0100-freq0900-per240-depth580-mstop30-run1.csv,fullpanel-nowind-amp0100-freq0900-per240-depth580-mstop30-run1.csv,0.9000,0.1000,no,above_50,56386,56391,6.9644,6.9645,6.1551,6.1551,0.9000,0.9000,0.8838,0.8838,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260313-ProbePos4_31_FPV_2-tett6roof/fullpanel-nowind-amp0100-freq1000-per240-depth580-mstop30-run1.csv,fullpanel-nowind-amp0100-freq1000-per240-depth580-mstop30-run1.csv,1.0000,0.1000,no,above_50,50757,50757,7.5351,7.5351,6.6170,6.6170,0.9999,0.9999,0.8782,0.8782,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260313-ProbePos4_31_FPV_2-tett6roof/fullpanel-nowind-amp0200-freq1700-per240-depth580-mstop30-run1.csv,fullpanel-nowind-amp0200-freq1700-per240-depth580-mstop30-run1.csv,1.7000,0.2000,no,above_50,29715,29719,14.3965,14.3966,4.6536,4.6536,1.6995,1.6992,0.3232,0.3232,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260313-ProbePos4_31_FPV_2-tett6roof/fullpanel-nowind-amp0300-freq1300-per240-depth580-mstop30-run1.csv,fullpanel-nowind-amp0300-freq1300-per240-depth580-mstop30-run1.csv,1.3000,0.3000,no,above_50,4619,3268,22.7166,22.7166,17.0337,17.0337,1.2990,1.3006,0.7498,0.7498,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260313-ProbePos4_31_FPV_2-tett6roof/fullpanel-nowind-amp0300-freq1800-per240-depth580-mstop30-run1.csv,fullpanel-nowind-amp0300-freq1800-per240-depth580-mstop30-run1.csv,1.8000,0.3000,no,above_50,28111,28061,17.1489,17.1551,4.8412,4.8421,1.7963,1.7995,0.2823,0.2823,-0.0001
/Users/ole/Kodevik/wave_project/wavedata/20260313-ProbePos4_31_FPV_2-tett6roof/fullpanel-nowind-amp0200-freq0900-per240-depth580-mstop30-run1.csv,fullpanel-nowind-amp0200-freq0900-per240-depth580-mstop30-run1.csv,0.9000,0.2000,no,above_50,55275,54169,13.9355,13.9356,12.6740,12.6740,0.9000,0.9000,0.9095,0.9095,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260313-ProbePos4_31_FPV_2-tett6roof/fullpanel-nowind-amp0300-freq1400-per240-depth580-mstop30-run1.csv,fullpanel-nowind-amp0300-freq1400-per240-depth580-mstop30-run1.csv,1.4000,0.3000,no,above_50,3747,3039,20.5794,20.5794,14.7351,14.7351,1.4011,1.3985,0.7160,0.7160,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260313-ProbePos4_31_FPV_2-tett6roof/fullpanel-nowind-amp0200-freq1000-per240-depth580-mstop30-run1.csv,fullpanel-nowind-amp0200-freq1000-per240-depth580-mstop30-run1.csv,1.0000,0.2000,no,above_50,50758,50756,14.2368,14.2368,13.2351,13.2351,0.9998,0.9999,0.9296,0.9296,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260313-ProbePos4_31_FPV_2-tett6roof/fullpanel-nowind-amp0100-freq1700-per240-depth580-mstop30-run1.csv,fullpanel-nowind-amp0100-freq1700-per240-depth580-mstop30-run1.csv,1.7000,0.1000,no,above_50,29709,29699,7.1224,7.1224,1.6299,1.6299,1.6998,1.7004,0.2288,0.2288,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260313-ProbePos4_31_FPV_2-tett6roof/fullpanel-nowind-amp0100-freq0500-per240-depth580-mstop30-run1.csv,fullpanel-nowind-amp0100-freq0500-per240-depth580-mstop30-run1.csv,0.5000,0.1000,no,above_50,101510,101466,3.0237,3.0237,2.7953,2.7953,0.4999,0.5002,0.9244,0.9244,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260313-ProbePos4_31_FPV_2-tett6roof/fullpanel-nowind-amp0100-freq0800-per240-depth580-mstop30-run1.csv,fullpanel-nowind-amp0100-freq0800-per240-depth580-mstop30-run1.csv,0.8000,0.1000,no,above_50,63432,63432,5.9603,5.9603,6.2701,6.2702,0.8001,0.8001,1.0520,1.0520,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260313-ProbePos4_31_FPV_2-tett6roof/fullpanel-nowind-amp0200-freq1600-per240-depth580-mstop30-run1.csv,fullpanel-nowind-amp0200-freq1600-per240-depth580-mstop30-run1.csv,1.6000,0.2000,no,above_50,2498,2655,13.9292,13.9299,6.6405,6.6406,1.6020,1.6011,0.4767,0.4767,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260313-ProbePos4_31_FPV_2-tett6roof/fullpanel-nowind-amp0300-freq1200-per240-depth580-mstop30-run1.csv,fullpanel-nowind-amp0300-freq1200-per240-depth580-mstop30-run1.csv,1.2000,0.3000,no,above_50,42299,42297,22.5480,22.5481,19.1339,19.1340,1.1998,1.1999,0.8486,0.8486,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260314-ProbePos4_31_FPV_2-tett6roof/fullpanel-fullwind-amp0100-freq1200-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0100-freq1200-per240-depth580-mstop30-run1.csv,1.2000,0.1000,full,above_50,42286,42292,7.9551,7.9551,5.8305,5.8305,1.2001,1.2000,0.7329,0.7329,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260314-ProbePos4_31_FPV_2-tett6roof/fullpanel-fullwind-amp0300-freq0800-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq0800-per240-depth580-mstop30-run1.csv,0.8000,0.3000,full,above_50,63445,63437,17.8420,17.8420,18.2138,18.2138,0.7999,0.8000,1.0208,1.0208,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260314-ProbePos4_31_FPV_2-tett6roof/fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1500-per240-depth580-mstop30-run1.csv,1.5000,0.2000,full,above_50,3003,2842,14.5238,14.5253,8.7733,8.7734,1.4976,1.4957,0.6041,0.6040,-0.0001
/Users/ole/Kodevik/wave_project/wavedata/20260314-ProbePos4_31_FPV_2-tett6roof/fullpanel-fullwind-amp0200-freq0700-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq0700-per240-depth580-mstop30-run1.csv,0.7000,0.2000,full,above_50,72525,72503,11.1000,11.1003,12.1257,12.1258,0.6998,0.7000,1.0924,1.0924,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260314-ProbePos4_31_FPV_2-tett6roof/fullpanel-fullwind-amp0300-freq1100-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1100-per240-depth580-mstop30-run1.csv,1.1000,0.3000,full,above_50,46138,46141,23.4042,23.4042,19.9779,19.9779,1.1000,1.0999,0.8536,0.8536,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260314-ProbePos4_31_FPV_2-tett6roof/fullpanel-fullwind-amp0300-freq1700-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1700-per240-depth580-mstop30-run1.csv,1.7000,0.3000,full,above_50,29714,29714,22.7223,22.7287,13.0185,13.0187,1.6997,1.6995,0.5729,0.5728,-0.0001
/Users/ole/Kodevik/wave_project/wavedata/20260314-ProbePos4_31_FPV_2-tett6roof/fullpanel-fullwind-amp0200-freq1300-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1300-per240-depth580-mstop30-run1.csv,1.3000,0.2000,full,above_50,4631,3276,15.7980,15.7982,11.2592,11.2599,1.2954,1.2967,0.7127,0.7127,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260314-ProbePos4_31_FPV_2-tett6roof/fullpanel-fullwind-amp0200-freq1800-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1800-per240-depth580-mstop30-run1.csv,1.8000,0.2000,full,above_50,28057,28097,16.4617,16.4632,4.1119,4.1208,1.7998,1.7978,0.2498,0.2503,0.0005
/Users/ole/Kodevik/wave_project/wavedata/20260314-ProbePos4_31_FPV_2-tett6roof/fullpanel-nowind-amp0100-freq1200-per240-depth580-mstop30-run1.csv,fullpanel-nowind-amp0100-freq1200-per240-depth580-mstop30-run1.csv,1.2000,0.1000,no,above_50,42291,42289,7.5712,7.5712,5.7367,5.7368,1.2000,1.2001,0.7577,0.7577,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260314-ProbePos4_31_FPV_2-tett6roof/fullpanel-fullwind-amp0200-freq1800-per240-depth580-mstop30-run2.csv,fullpanel-fullwind-amp0200-freq1800-per240-depth580-mstop30-run2.csv,1.8000,0.2000,full,above_50,28060,28101,16.9033,16.9044,4.3955,4.4112,1.7998,1.7977,0.2600,0.2610,0.0009
/Users/ole/Kodevik/wave_project/wavedata/20260314-ProbePos4_31_FPV_2-tett6roof/fullpanel-fullwind-amp0100-freq1300-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0100-freq1300-per240-depth580-mstop30-run1.csv,1.3000,0.1000,full,above_50,4521,3268,5.2082,5.4706,5.4465,5.4465,1.3076,1.3006,1.0457,0.9956,-0.0501
/Users/ole/Kodevik/wave_project/wavedata/20260314-ProbePos4_31_FPV_2-tett6roof/fullpanel-fullwind-amp0300-freq0900-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq0900-per240-depth580-mstop30-run1.csv,0.9000,0.3000,full,above_50,56393,56392,19.8083,19.8083,18.6257,18.6257,0.8999,0.8999,0.9403,0.9403,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260314-ProbePos4_31_FPV_2-tett6roof/fullpanel-fullwind-amp0200-freq1400-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1400-per240-depth580-mstop30-run1.csv,1.4000,0.2000,full,above_50,3772,3043,16.1472,16.1510,9.5319,9.5320,1.3929,1.3965,0.5903,0.5902,-0.0001
/Users/ole/Kodevik/wave_project/wavedata/20260314-ProbePos4_31_FPV_2-tett6roof/fullpanel-fullwind-amp0200-freq0600-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq0600-per240-depth580-mstop30-run1.csv,0.6000,0.2000,full,above_50,84801,84582,5.8242,6.1454,7.0389,7.0389,0.6003,0.6000,1.2086,1.1454,-0.0632
/Users/ole/Kodevik/wave_project/wavedata/20260314-ProbePos4_31_FPV_2-tett6roof/fullpanel-fullwind-amp0300-freq1000-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1000-per240-depth580-mstop30-run1.csv,1.0000,0.3000,full,above_50,50750,50755,21.7132,21.7132,20.0849,20.0849,1.0000,0.9999,0.9250,0.9250,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260314-ProbePos4_31_FPV_2-tett6roof/fullpanel-fullwind-amp0300-freq1600-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1600-per240-depth580-mstop30-run1.csv,1.6000,0.3000,full,above_50,2515,2669,26.0007,26.0016,15.4465,15.4472,1.5910,1.5930,0.5941,0.5941,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260314-ProbePos4_31_FPV_2-tett6roof/fullpanel-fullwind-amp0200-freq1200-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1200-per240-depth580-mstop30-run1.csv,1.2000,0.2000,full,above_50,42312,42307,15.8660,15.8661,11.7782,11.7783,1.1994,1.1996,0.7424,0.7424,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260314-ProbePos4_31_FPV_2-tett6roof/fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run1.csv,fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run1.csv,1.3000,0.1000,no,above_50,4420,3265,7.6439,7.6440,4.7650,4.7650,1.3007,1.3014,0.6234,0.6234,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260314-ProbePos4_31_FPV_2-tett6roof/fullpanel-fullwind-amp0200-freq1900-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1900-per240-depth580-mstop30-run1.csv,1.9000,0.2000,full,above_50,26601,26625,18.7734,18.7778,3.6417,3.6433,1.8986,1.8964,0.1940,0.1940,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260314-ProbePos4_31_FPV_2-tett6roof/fullpanel-fullwind-amp0200-freq1700-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1700-per240-depth580-mstop30-run1.csv,1.7000,0.2000,full,above_50,29725,29739,18.6593,18.6593,5.5308,5.5316,1.6989,1.6982,0.2964,0.2965,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260314-ProbePos4_31_FPV_2-tett6roof/fullpanel-fullwind-amp0200-freq0500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq0500-per240-depth580-mstop30-run1.csv,0.5000,0.2000,full,above_50,101480,101467,6.1525,6.1525,6.3074,6.3074,0.5001,0.5002,1.0252,1.0252,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260314-ProbePos4_31_FPV_2-tett6roof/fullpanel-fullwind-amp0300-freq1300-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1300-per240-depth580-mstop30-run1.csv,1.3000,0.3000,full,above_50,4428,3277,22.6183,22.6185,17.0832,17.0832,1.2988,1.2969,0.7553,0.7553,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260314-ProbePos4_31_FPV_2-tett6roof/fullpanel-fullwind-amp0300-freq1800-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1800-per240-depth580-mstop30-run1.csv,1.8000,0.3000,full,above_50,28077,28080,22.2565,22.2663,11.9746,11.9839,1.7988,1.7987,0.5380,0.5382,0.0002
/Users/ole/Kodevik/wave_project/wavedata/20260314-ProbePos4_31_FPV_2-tett6roof/fullpanel-fullwind-amp0200-freq0800-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq0800-per240-depth580-mstop30-run1.csv,0.8000,0.2000,full,above_50,63286,63431,7.9448,8.4120,12.2036,12.2037,0.8003,0.8001,1.5360,1.4508,-0.0853
/Users/ole/Kodevik/wave_project/wavedata/20260314-ProbePos4_31_FPV_2-tett6roof/fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,1.5000,0.3000,full,above_50,3006,2674,24.9077,24.9078,16.6556,16.6563,1.4968,1.4965,0.6687,0.6687,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260314-ProbePos4_31_FPV_2-tett6roof/fullpanel-fullwind-amp0200-freq1100-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1100-per240-depth580-mstop30-run1.csv,1.1000,0.2000,full,above_50,46131,46142,14.9199,14.9199,12.7661,12.7661,1.1001,1.0999,0.8556,0.8556,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260314-ProbePos4_31_FPV_2-tett6roof/fullpanel-fullwind-amp0300-freq0700-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq0700-per240-depth580-mstop30-run1.csv,0.7000,0.3000,full,above_50,72523,72499,16.6059,16.6064,17.5836,17.5837,0.6998,0.7000,1.0589,1.0589,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260314-ProbePos4_31_FPV_2-tett6roof/fullpanel-nowind-amp0300-freq1800-per240-depth580-mstop30-run1.csv,fullpanel-nowind-amp0300-freq1800-per240-depth580-mstop30-run1.csv,1.8000,0.3000,no,above_50,28092,28061,20.5981,20.6039,6.2597,6.2631,1.7978,1.7994,0.3039,0.3040,0.0001
/Users/ole/Kodevik/wave_project/wavedata/20260314-ProbePos4_31_FPV_2-tett6roof/fullpanel-fullwind-amp0200-freq1600-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1600-per240-depth580-mstop30-run1.csv,1.6000,0.2000,full,above_50,2511,2666,19.9105,19.9105,7.3818,7.3818,1.5931,1.5943,0.3707,0.3707,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260314-ProbePos4_31_FPV_2-tett6roof/fullpanel-fullwind-amp0300-freq1200-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1200-per240-depth580-mstop30-run1.csv,1.2000,0.3000,full,above_50,42307,42300,24.7119,24.7120,18.4238,18.4239,1.1996,1.1998,0.7455,0.7455,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260314-ProbePos4_31_FPV_2-tett6roof/fullpanel-fullwind-amp0300-freq1900-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1900-per240-depth580-mstop30-run1.csv,1.9000,0.3000,full,above_50,26702,26715,24.5458,24.5459,9.3641,9.3692,1.9006,1.8994,0.3815,0.3817,0.0002
/Users/ole/Kodevik/wave_project/wavedata/20260314-ProbePos4_31_FPV_2-tett6roof/fullpanel-fullwind-amp0200-freq0900-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq0900-per240-depth580-mstop30-run1.csv,0.9000,0.2000,full,above_50,56416,56390,12.9012,12.9013,11.7462,11.7462,0.8996,0.9000,0.9105,0.9105,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260314-ProbePos4_31_FPV_2-tett6roof/fullpanel-fullwind-amp0300-freq1400-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq1400-per240-depth580-mstop30-run1.csv,1.4000,0.3000,full,above_50,3758,2863,24.8260,24.8274,17.1022,17.1022,1.3965,1.3972,0.6889,0.6888,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260314-ProbePos4_31_FPV_2-tett6roof/fullpanel-fullwind-amp0200-freq1000-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0200-freq1000-per240-depth580-mstop30-run1.csv,1.0000,0.2000,full,above_50,50744,50751,14.1564,14.1564,12.8845,12.8845,1.0001,1.0000,0.9102,0.9102,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260314-ProbePos4_31_FPV_2-tett6roof/fullpanel-fullwind-amp0300-freq0600-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0300-freq0600-per240-depth580-mstop30-run1.csv,0.6000,0.3000,full,above_50,84747,84576,10.0439,10.2001,11.1191,11.1192,0.5993,0.6001,1.1070,1.0901,-0.0169
/Users/ole/Kodevik/wave_project/wavedata/20260316-ProbePos4_31_FPV_2-tett6roof/fullpanel-nowind-amp0100-freq1600-per240-depth580-mstop30-run1.csv,fullpanel-nowind-amp0100-freq1600-per240-depth580-mstop30-run1.csv,1.6000,0.1000,no,above_50,2499,2652,8.3578,8.3580,2.3580,2.3580,1.6011,1.6023,0.2821,0.2821,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260316-ProbePos4_31_FPV_2-tett6roof/fullpanel-nowind-amp0200-freq1600-per240-depth580-mstop30-run1.csv,fullpanel-nowind-amp0200-freq1600-per240-depth580-mstop30-run1.csv,1.6000,0.2000,no,above_50,2501,2649,15.1122,15.1122,6.7725,6.7734,1.5994,1.6033,0.4481,0.4482,0.0001
/Users/ole/Kodevik/wave_project/wavedata/20260316-ProbePos4_31_FPV_2-tett6roof-under9Mooring/fullpanel-nowind-amp0300-freq1000-per40-depth580-mstop30-run1.csv,fullpanel-nowind-amp0300-freq1000-per40-depth580-mstop30-run1.csv,1.0000,0.3000,no,below_90_loose230,5755,5753,21.1877,21.1877,19.7371,19.7373,0.9991,0.9994,0.9315,0.9315,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260316-ProbePos4_31_FPV_2-tett6roof-under9Mooring/fullpanel-nowind-amp0100-freq1300-per40-depth580-mstop30-run1.csv,fullpanel-nowind-amp0100-freq1300-per40-depth580-mstop30-run1.csv,1.3000,0.1000,no,below_90_loose230,4420,3269,7.3533,7.3535,4.9662,4.9663,1.3006,1.3003,0.6754,0.6754,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260319-ProbePos4_31_FPV_2-tett6roof-under9Mooring/fullpanel-nowind-amp0100-freq1400-per240-depth580-mstop30-run1.csv,fullpanel-nowind-amp0100-freq1400-per240-depth580-mstop30-run1.csv,1.4000,0.1000,no,below_90_loose230,3752,3034,7.9854,7.9854,4.2012,4.2012,1.3992,1.4009,0.5261,0.5261,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260319-ProbePos4_31_FPV_2-tett6roof-under9Mooring/fullpanel-fullwind-amp0100-freq1400-per240-depth580-mstop30-run2.csv,fullpanel-fullwind-amp0100-freq1400-per240-depth580-mstop30-run2.csv,1.4000,0.1000,full,below_90_loose230,3746,3035,8.3374,8.3374,5.7274,5.7274,1.4015,1.4000,0.6870,0.6870,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260319-ProbePos4_31_FPV_2-tett6roof-under9Mooring/fullpanel-fullwind-amp0100-freq1400-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0100-freq1400-per240-depth580-mstop30-run1.csv,1.4000,0.1000,full,below_90_loose230,3741,3039,7.5592,7.5599,5.7255,5.7255,1.4027,1.3986,0.7574,0.7574,-0.0001
/Users/ole/Kodevik/wave_project/wavedata/20260319-ProbePos4_31_FPV_2-tett6roof-under9Mooring/fullpanel-fullwind-amp0100-freq1300-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0100-freq1300-per240-depth580-mstop30-run1.csv,1.3000,0.1000,full,below_90_loose230,4571,3264,7.0834,7.0939,5.6580,5.6580,1.3102,1.3021,0.7988,0.7976,-0.0012
/Users/ole/Kodevik/wave_project/wavedata/20260319-ProbePos4_31_FPV_2-tett6roof-under9Mooring/fullpanel-nowind-amp0100-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-nowind-amp0100-freq1500-per240-depth580-mstop30-run1.csv,1.5000,0.1000,no,below_90_loose230,3169,2830,7.7481,7.7481,3.2918,3.2919,1.4988,1.5012,0.4249,0.4249,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260319-ProbePos4_31_FPV_2-tett6roof-under9Mooring/fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run1.csv,fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run1.csv,1.3000,0.1000,no,below_90_loose230,4423,3266,7.1499,7.1502,4.9448,4.9448,1.2997,1.3012,0.6916,0.6916,-0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260319-ProbePos4_31_FPV_2-tett6roof-under9Mooring/fullpanel-fullwind-amp0100-freq1500-per240-depth580-mstop30-run1.csv,fullpanel-fullwind-amp0100-freq1500-per240-depth580-mstop30-run1.csv,1.5000,0.1000,full,below_90_loose230,2995,2833,8.6084,8.6084,5.6079,5.6079,1.5025,1.5003,0.6515,0.6515,0.0000
/Users/ole/Kodevik/wave_project/wavedata/20260319-ProbePos4_31_FPV_2-tett6roof-under9Mooring/fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run2.csv,fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run2.csv,1.3000,0.1000,no,below_90_loose230,4423,3270,7.1776,7.1777,5.0262,5.0263,1.2998,1.2999,0.7003,0.7003,-0.0000
