path,mooring_short,date,WindCondition,amp_v,freq,Kt,var_wind_9373/170,var_swell_9373/170,sigma_wind_9373/170,sigma_swell_9373/170,var_wind_12400/250,var_swell_12400/250,sigma_wind_12400/250,sigma_swell_12400/250
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0100-freq1300-per40-depth580-mstop330-run2.csv,loose300,2026-03-27,full,0.1,1.3,0.7803748047019546,17.956577561880103,0.05412947965728666,4.23752021374295,0.23265742983469637,0.0023853172920952135,0.0037377388212241364,0.048839710196675136,0.06113704949720862
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0300-freq1600-per40-depth580-mstop30-run3.csv,loose300,2026-03-27,no,0.3,1.6,0.5171553867054832,0.013929884008666234,0.3667028199014125,0.11802492960669891,0.6055599226347567,0.006938460152688905,0.031416207698572444,0.08329741984412786,0.1772461782340382
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0100-freq1300-per240-depth580-mstop30-run1.csv,loose300,2026-03-27,full,0.1,1.3,0.7492926593067075,16.417699097259487,0.05978147248955183,4.05187599727083,0.24450249996585277,0.009623723878490883,0.017366466874419298,0.09810058041872578,0.13178189129929535
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1600-per40-depth580-mstop30-run1.csv,loose300,2026-03-27,full,0.3,1.6,0.690965861574562,10.826873814201099,0.04089594525590707,3.290421525306613,0.20222745920350943,0.008944373256482771,0.00854928133646769,0.09457469670309691,0.09246232387555317
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0100-freq1500-per240-depth580-mstop30-run1.csv,loose300,2026-03-27,no,0.1,1.5,0.44123220467369334,0.0004890348769812549,0.000628922346850014,0.02211413296924062,0.025078324243258638,1.9501253991399465e-06,3.758459848741741e-07,0.0013964689037497206,0.0006130627903193718
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0300-freq1600-per40-depth580-mstop30-run1.csv,loose300,2026-03-27,no,0.3,1.6,0.7104621891923238,5.391554342940612e-07,3.45337391547603e-07,0.0007342720437917143,0.0005876541427979582,4.2821261675929694e-06,2.5615876535530297e-06,0.0020693298837046186,0.0016004960648352215
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0200-freq1400-per240-depth580-mstop30-run1.csv,loose300,2026-03-27,full,0.2,1.4,0.7370976716706892,14.96184300016059,0.033828703289023834,3.8680541619993623,0.18392580919768664,0.00703540176652938,0.01478230998756631,0.08387730185532544,0.1215825233640358
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0100-freq1300-per240-depth580-mstop30-run4.csv,loose300,2026-03-27,no,0.1,1.3,0.6157718765073391,0.00012280790927076733,7.391419389265726e-05,0.011081873003728536,0.008597336441750855,0.0012164637890690441,0.008199031422446624,0.03487784094620887,0.09054850314857017
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-nowind-amp0100-freq1400-per40-depth580-mstop30-run1.csv,loose300,2026-03-27,no,0.1,1.4,0.5266152147253389,1.595850071004273e-05,2.5985086571570306e-05,0.003994809220731665,0.005097556921856813,2.1990785038976494e-06,1.3127212663784283e-06,0.0014829290286111636,0.0011457404882338881
/Users/ole/Kodevik/wave_project/wavedata/20260327-ProbePos4_31_FPV_2-tett6roof-under9Mooring30-height100-lowrange/fullpanel-fullwind-amp0300-freq1600-per40-depth580-mstop30-run2.csv,loose300,2026-03-27,full,0.3,1.6,0.7208346562961241,7.028482062503814,0.13493481362322965,2.6511284507740878,0.36733474328360183,0.007787304493688672,0.011943096626034289,0.0882457052421741,0.10928447568632194
