path,probe,target_freq,actual_freq,WaveAmplitudeInput [Volt],WindCondition,Mooring,amp_A_rms_mm,amp_B_rms_mm,band_over_peak,e_wind_A,e_wind_B,e_wind_frac_diff
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq0800-per240-depth580-mstop30-run1.csv,9373/170,0.8,0.8010253310203552,0.2,full,below_90_loose,11.885732966114666,11.885732966114666,1.0,12.16202427226137,12.16202427226137,0.0
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq0800-per240-depth580-mstop30-run1.csv,12400/250,0.8,0.7984669208526611,0.2,full,below_90_loose,11.395643367684453,11.395643367684453,1.0,0.09638926188534777,0.09638926188534777,0.0
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,9373/170,1.5,1.4898688793182373,0.3,full,below_90_loose,24.059680664383635,24.059680664383635,1.0,6.128314886976841,6.128314886976841,0.0
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0300-freq1500-per240-depth580-mstop30-run1.csv,12400/250,1.5,1.4863258600234985,0.3,full,below_90_loose,17.33189652920452,17.33189652920452,1.0,0.6569844444224371,0.6569844444224371,0.0
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1100-per240-depth580-mstop30-run1.csv,9373/170,1.1,1.1037527322769165,0.2,full,below_90_loose,14.304523281316568,14.304523281316568,1.0,3.6456379342756944,3.6456379342756944,0.0
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0200-freq1100-per240-depth580-mstop30-run1.csv,12400/250,1.1,1.0998680591583252,0.2,full,below_90_loose,13.29605354386241,13.29605354386241,1.0,0.2142024092886828,0.2142024092886828,0.0
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0100-freq1200-per40-depth580-mstop30-run1.csv,9373/170,1.2,1.2013455629348755,0.1,full,below_90_loose,7.585145263719573,7.585145263719573,1.0,11.490114077653063,11.490114077653063,0.0
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0100-freq1200-per40-depth580-mstop30-run1.csv,12400/250,1.2,1.201923131942749,0.1,full,below_90_loose,6.36715930046431,6.36715930046431,1.0,0.07335956190167957,0.07335956190167957,0.0
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0100-freq1600-per240-depth580-mstop30-run1.csv,9373/170,1.6,1.610824704170227,0.1,full,below_90_loose,7.4166666416422675,7.4166666416422675,1.0,5.957658293787598,5.957658293787598,0.0
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0100-freq1600-per240-depth580-mstop30-run1.csv,12400/250,1.6,1.5994881391525269,0.1,full,below_90_loose,5.084830211711564,5.084830211711564,1.0,0.2691093023738936,0.2691093023738936,0.0
/Users/ole/Kodevik/wave_project/wavedata/20260326-ProbePos4_31_FPV_2-tett6roof-under9Mooring-height100-lowrange/fullpanel-fullwind-amp0100-freq1100-per40-depth580-mstop30-run1.csv,9373/170,1.1,1.1008366346359253,0.1,full,below_90_loose,7.1176559377176805,7.1176559377176805,1.0,18.173567632077603,18.173567632077603,0.0
